,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,blues.00054.wav,30.013333333333332,0.5267727971076965,0.07623609900474548,1973.389302786777,247551.23539083335,1969.6502370847013,83315.85171154646,3976.1234433910963,922374.0555320238,0.05354383428799304,0.0006332875154383776,2.3561655325465836e-05,0.01776321977376938,[90.66611842]
0,blues.00055.wav,30.013333333333332,0.5025210380554199,0.0873110294342041,1993.9446408316483,212677.6019787592,1956.6991133903682,85920.49866499026,3954.1905520410382,838801.698507243,0.058340357332753286,0.0007873654247103836,4.6507688239216805e-05,0.013034367933869362,[132.51201923]
0,blues.00056.wav,30.013333333333332,0.5174177289009094,0.08048958331346512,1714.0481858861829,363571.0754314948,1995.9531512081708,140420.99726067646,3723.5454656685033,1692077.3787331777,0.03937121610353828,0.0005674389168633131,7.627432751178276e-06,0.013420439325273037,[156.60511364]
0,blues.00057.wav,30.013333333333332,0.5099068880081177,0.08127311617136002,1810.8695517067192,268869.4834076103,1881.2545456895298,131421.54640808728,3696.4582615828017,1294703.4910119488,0.04665125163138051,0.0005152253143526622,1.2519745723693632e-05,0.015159954316914082,[93.96306818]
0,blues.00058.wav,30.013333333333332,0.4283252954483032,0.0897875502705574,1988.277633350802,304792.76367094327,2000.6679126111735,134341.21456790366,4114.815257486224,1237711.0942762196,0.054283620033352666,0.0006176842461549442,1.0951296644634567e-05,0.01490535493940115,[105.46875]
0,blues.00059.wav,30.013333333333332,0.4726097285747528,0.08508604764938354,2194.5889889454224,269825.45961890917,2080.5234817473493,57560.46379605627,4313.343729607744,797454.5170746951,0.07341816511987626,0.001264946837360856,5.5196644098032266e-05,0.013135337270796299,[107.66601562]
0,blues.00060.wav,30.013333333333332,0.5072998404502869,0.079121433198452,1894.6796406590831,142097.36056159282,1962.2842325966792,63906.88772517123,3866.409025612674,697170.4439558579,0.050191007468097446,0.00044807160066425377,4.859051477978937e-05,0.018947679549455643,[147.65625]
0,blues.00061.wav,30.013333333333332,0.49739325046539307,0.07224509865045547,2446.7888505125707,202930.27334246316,2157.262140958325,37107.97462356485,4983.953956550899,463309.67165883124,0.08706228399313612,0.0009513936396144764,-0.000122087963973172,0.011992152780294418,[132.51201923]
0,blues.00062.wav,30.013333333333332,0.3700661361217499,0.0959591418504715,2191.247994027569,399965.7056518692,2096.297597808063,43610.50106717794,4615.782813406323,900011.2504073923,0.060725118426140756,0.001113628603544084,8.4471521404339e-06,0.007821258157491684,[112.34714674]
0,blues.00063.wav,30.013333333333332,0.39575254917144775,0.09488466382026672,2758.57460939554,298132.6559225097,2430.998519938158,57675.449897618775,5629.841801406613,499684.7471502353,0.08189549044131864,0.0010305541751390937,-6.152170681161806e-05,0.006620475091040134,[139.67483108]
0,blues.00064.wav,30.013333333333332,0.39003992080688477,0.08241154253482819,2497.776384491819,129048.97317822912,2261.2214353933637,37301.9057968208,5082.9434069569315,329001.14187029283,0.07688503752175174,0.00041538366094986625,-8.285926924145315e-06,0.007944275625050068,[151.99908088]
0,blues.00065.wav,30.013333333333332,0.34654220938682556,0.09499020129442215,2726.0484906489646,329684.1448637525,2357.6317057369743,50340.34904142147,5524.007690146462,644041.9140391543,0.07700588052252513,0.0008104812400707188,-8.597553096478805e-05,0.006789711769670248,[107.66601562]
0,blues.00066.wav,30.013333333333332,0.426552951335907,0.0916064977645874,2263.4511397880474,365349.93471973523,2232.0124014887024,53797.64108487613,4837.226743764501,908721.1454924413,0.06371900377030162,0.0011934661043471633,-1.4144113720249152e-06,0.006887719500809908,[161.49902344]
0,blues.00067.wav,30.013333333333332,0.3868592083454132,0.09010768681764603,2182.3431231531904,214837.27204192965,2154.419498883259,61605.171831699896,4653.869770519142,718499.1190186447,0.058706662678847644,0.0005719126714069315,-1.8959739463753067e-05,0.00912391021847725,[120.18531977]
0,blues.00068.wav,30.013333333333332,0.3465806841850281,0.08966396003961563,2467.521427237608,203494.603185489,2326.2252355245364,54744.99155410231,5181.599783842083,547236.9081568447,0.07110439928944315,0.0005796011095285225,-1.7388003470841795e-05,0.006255391985177994,[161.49902344]
0,blues.00069.wav,30.013333333333332,0.34691375494003296,0.09098248183727264,2295.7780194048987,228849.70179747997,2190.290173650941,49014.04641641971,4911.235680104408,554205.3219342203,0.06544781395011601,0.0007738449767307906,-3.1820574804442e-05,0.010023004375398159,[123.046875]
0,blues.00070.wav,30.013333333333332,0.3626349866390228,0.09370439499616623,2050.005091889845,337119.9635686459,2076.04925770217,83069.625152291,4450.703249619344,1296422.1614621754,0.05121194200744393,0.0005800365412830411,9.451329788134899e-06,0.007133623585104942,[147.65625]
0,blues.00071.wav,30.013333333333332,0.36231809854507446,0.08360996842384338,2371.3521489751643,114340.19095985929,2264.696128770229,30762.28243516706,4989.557918539733,291198.44765669334,0.07039709010054138,0.00048528436609914964,-1.032501404552022e-05,0.009007289074361324,[147.65625]
0,blues.00072.wav,30.013333333333332,0.3928522765636444,0.082435242831707,2484.357305102558,321810.26468307036,2476.9270312544036,71230.46738877213,5519.552831804669,614654.0968727893,0.06911011214230471,0.0010299404979915885,-6.773837867513066e-06,0.0076177385635674,[103.359375]
0,blues.00073.wav,30.013333333333332,0.4093676209449768,0.08444543182849884,2022.484790885077,120253.16883931926,2124.1139329896782,45220.11050039489,4347.908434237239,532547.1499364721,0.05241602921983759,0.0003452122879823044,-4.702444130089134e-05,0.04019595682621002,[97.50884434]
0,blues.00074.wav,30.013333333333332,0.43312308192253113,0.08613558858633041,2420.129630950893,293890.7745783647,2486.618276671552,73702.07282527813,5589.1818513449825,1156122.5475092975,0.06489967765129544,0.0006715915884700929,-1.5392051864182577e-05,0.021795719861984253,[112.34714674]
0,blues.00075.wav,30.013333333333332,0.5344428420066833,0.07632799446582794,2133.1371740420586,504032.4773686501,2204.0721894528288,117118.69969197077,4499.898208653567,2155757.194375267,0.057097940231051816,0.0010958497503407948,-0.004623966757208109,0.015469871461391449,[117.45383523]
0,blues.00076.wav,30.013333333333332,0.4449597895145416,0.08713244646787643,2498.880862474879,224759.8974208284,2381.224392426522,55326.062264838336,5357.945559472882,743145.123810997,0.07189289986948956,0.000882620708639382,-0.008810169994831085,0.036422248929739,[117.45383523]
0,blues.00077.wav,30.013333333333332,0.4660794138908386,0.08390431851148605,2145.4131589794133,198562.3416475545,2163.3647302600043,83817.47947848855,4520.756937898782,1202809.0374846365,0.058318643356051816,0.0004280764191242201,2.9480333978426643e-05,0.027824630960822105,[147.65625]
0,blues.00078.wav,30.013333333333332,0.45943817496299744,0.0834658071398735,2296.0575446025287,113604.98161424433,2206.797314886683,38531.71588701617,4843.571794337297,618605.4987426006,0.06493762990622583,0.00023438886675286634,3.2784017093945295e-05,0.03137313202023506,[120.18531977]
0,blues.00079.wav,30.013333333333332,0.49217402935028076,0.07630505412817001,2374.768601867705,154669.6199028776,2325.746476474587,41478.223982392425,5130.2648274361945,525152.2550317284,0.06577220188031709,0.00045249352731875154,-7.9800747698755e-06,0.04361018165946007,[156.60511364]
0,blues.00080.wav,30.013333333333332,0.42773422598838806,0.08773472160100937,1768.146398982095,180780.31789445935,1863.8516283992135,65622.27522116639,3605.046233776827,890857.0621331345,0.048409139658255995,0.00040039652148851385,7.889727385190781e-06,0.03936164826154709,[117.45383523]
0,blues.00081.wav,30.013333333333332,0.4110930263996124,0.07963234186172485,2076.6693900658147,106091.07571323152,1936.474073838965,48792.54783316916,4124.108008718823,491487.5730425362,0.06553013824439288,0.0002648510084072709,-1.0438548088131938e-05,0.034551069140434265,[103.359375]
0,blues.00082.wav,30.013333333333332,0.38016241788864136,0.08694767206907272,2052.903232846818,148448.28099906817,2119.808030208837,92012.51156746308,4423.582738181554,1122445.633083481,0.05477284536929621,0.00025830421869393606,-2.525046284063137e-06,0.036498263478279114,[123.046875]
0,blues.00083.wav,30.013333333333332,0.4855213463306427,0.07843323796987534,2234.358524456153,174818.14579961429,2221.404824306404,42610.817090270786,4861.715974387326,626130.8775706374,0.06171565339810518,0.0005152191617920164,3.3977109978877706e-06,0.037414923310279846,[132.51201923]
0,blues.00084.wav,30.013333333333332,0.44200003147125244,0.08141282200813293,1999.233654771301,252460.28420360523,2038.8136869238924,90047.07327869585,4055.469882903132,1298647.6331009832,0.0588088127779389,0.0005660119142517283,3.157104583806358e-05,0.03045966848731041,[112.34714674]
0,blues.00085.wav,30.013333333333332,0.40931907296180725,0.09113682806491852,1233.4131461034306,390861.1892287858,1605.7547627925644,196722.15535014874,2458.4822723317866,1997346.5736861923,0.030517766942188707,0.000492532264293236,-2.456689799146261e-06,0.018400337547063828,[143.5546875]
0,blues.00086.wav,30.013333333333332,0.4911656081676483,0.0897737443447113,1164.919866390206,702469.3531747354,1553.8954703818301,344354.10065777256,2315.8768443662993,3337873.0198915014,0.02536437941076953,0.0009281028200851353,-4.237654138705693e-05,0.01251896470785141,[123.046875]
0,blues.00087.wav,30.013333333333332,0.4407692551612854,0.09333977848291397,1335.5577267604513,376770.2996109036,1786.7340442010184,158976.23397595325,2782.6627302059164,2138538.651715568,0.026413636528422275,0.0004001075502898548,-7.550977443315787e-07,0.01881631277501583,[87.59269068]
0,blues.00088.wav,30.013333333333332,0.5119796991348267,0.08762115985155106,944.9170060883314,141328.8516410289,1457.9894670128867,163991.32756965215,1913.4074554089327,1045775.1163067726,0.016381968109532095,6.744516465711096e-05,-1.9109520508209243e-06,0.01729842834174633,[114.84375]
0,blues.00089.wav,30.013333333333332,0.504759669303894,0.08840757608413696,740.497533959592,187322.71394177288,1209.614563792682,145776.81925323457,1321.510828288138,1005287.1611721182,0.013064827738302398,0.00013751515348050353,-4.729035936179571e-06,0.003733879653736949,[109.95678191]
0,blues.00090.wav,30.013333333333332,0.4907147288322449,0.08745334297418594,1486.0307153234537,755031.8290945976,1881.3000918737623,256501.58702629228,3145.363140770012,3489885.9717364996,0.03058234242072699,0.0009229669074368463,-1.2361234439595137e-05,0.013180854730308056,[139.67483108]
0,blues.00091.wav,30.013333333333332,0.5699626207351685,0.07349797338247299,907.9658463161022,377836.42859696253,1301.5037706137782,252048.93209765424,1747.7033787703017,1970413.999554607,0.018539582124903326,0.00026135576712977714,-2.4220128125307383e-06,0.007931843400001526,[129.19921875]
0,blues.00092.wav,30.013333333333332,0.5464121103286743,0.08627556264400482,846.8588773127842,483809.8380134908,1355.3507141386808,205759.5409188002,1449.3527724405453,2099816.9454838214,0.016645368087780357,0.0005459032392822898,1.1107594843906554e-07,0.004314949735999107,[117.45383523]
0,blues.00093.wav,30.013333333333332,0.5491624474525452,0.07866483926773071,533.5277737718394,82775.20139646858,924.1441093805372,83934.05899098009,860.5703827399942,377133.6656468734,0.01091778748549884,4.0892893204428986e-05,-4.960795195074752e-06,0.005202699452638626,[143.5546875]
0,blues.00094.wav,30.013333333333332,0.5209208130836487,0.08401785045862198,1172.7649173982559,519802.3330545291,1590.2558776029418,263027.93482538714,2365.205032808875,2815496.2182120197,0.026280709227571537,0.0007293330253750905,-1.945842450368218e-05,0.018990809097886086,[103.359375]
0,blues.00095.wav,30.013333333333332,0.4521244466304779,0.08633960038423538,1310.6944777231738,480889.6683754255,1707.410463209626,178100.4882779908,2561.9765421077436,2157910.697016585,0.029679796258700698,0.0004971373658618815,-5.415338932834857e-07,0.024340901523828506,[135.99917763]
0,blues.00096.wav,30.013333333333332,0.3578645884990692,0.09946183860301971,1049.262703592102,297686.0774677213,1487.7745757444695,156380.0160342932,1813.9350483976218,1570466.6489985876,0.024764129567865428,0.00041825172041370175,-5.682340997736901e-06,0.002752471948042512,[126.04801829]
0,blues.00097.wav,30.013333333333332,0.495733380317688,0.08514012396335602,1149.9211510020878,403686.8181767836,1534.6665647438995,297402.50308087445,2402.7590722882833,2377404.0921201035,0.023079880244586234,0.0002828264664644144,-1.075951695383992e-05,0.029519202187657356,[117.45383523]
0,blues.00098.wav,30.013333333333332,0.5176590085029602,0.07737184315919876,2256.6961794393274,222298.1950905111,2184.6820545692012,72256.88331025428,4741.101725638051,732314.4865526168,0.06726404648830239,0.0007682753832299545,3.2124389690579847e-05,0.008786165155470371,[126.04801829]
0,blues.00099.wav,30.013333333333332,0.4454347491264343,0.08781702071428299,1477.9720337515112,231412.8766294458,1661.4482510864789,107395.22400110564,3001.7834727559457,1161675.7733720597,0.03825304071200696,0.0004800926070543657,4.5802742533851415e-05,0.009999943897128105,[93.96306818]
0,classical.00000.wav,30.013333333333332,0.28082916140556335,0.0842328816652298,1463.0235452917314,48038.695667795575,1527.4563859098312,52978.674706362515,2609.531114051624,324452.21242239006,0.04964664751305104,0.00012719622820429828,-5.001926911063492e-05,0.0012178270844742656,[95.703125]
0,classical.00001.wav,30.013333333333332,0.25461113452911377,0.08997776359319687,1316.3468800767243,64295.06148149639,1399.219728585483,39371.37939073354,2255.532249220563,368063.65204294387,0.044247986453499616,0.00016989521142781862,-4.895287929684855e-05,0.0010168204316869378,[117.45383523]
0,classical.00002.wav,30.013333333333332,0.3188591003417969,0.08417137712240219,1444.4378481435856,45104.81559900633,1569.1406462469156,39139.69046012499,2667.702404473608,308712.1121505449,0.04563881386552591,0.00012105467330969874,-1.7893118638312444e-05,0.0015680307988077402,[99.38401442]
